"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_optimization","TestIsInteger","","","test_is_integer_false_string",""
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_utils","TestGetHCG","","","test_get_hcg","Test basic get_hcg call."
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","0","tests.ai_edited_test.cli","test_ai_generating_args","TestGeneratingArguments","","","test_custom_stream_options","Test setting custom stream_options."
"passed","Fri May 22 17:19:00 GMT 2026","Fri May 22 17:19:01 GMT 2026","238","tests.transformers.qwen3_vl_moe","test_modeling","Qwen3VLMoeModelTest","","","test_resize_tokens_embeddings",""
"passed","Fri May 22 17:10:40 GMT 2026","Fri May 22 17:10:40 GMT 2026","1","tests.transformers.phi3","test_modeling","Phi3ModelTest","","","test_greedy_generate",""
"passed","Fri May 22 17:19:27 GMT 2026","Fri May 22 17:19:29 GMT 2026","1347","tests.transformers.qwen3moe","test_modeling","Qwen3MoeModelTest","","","test_model_decoder_model",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_audio_utils","TestAudioUtils","","","test_mel_filter_bank_invalid_norm",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","2","tests.ai_edited_test.trainer","test_ai_timer","TestTimers","","","test_write",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_serialization","TestSerialization","","","test_StorageType",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_ernie_comm_utils","TestAllGather","","","test_parallelism_1_returns_clone","Test that all_gather with parallelism=1 returns a clone."
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","1","tests.ai_edited_test.data","test_ai_vocab","TestVocabEdgeCases","","","test_empty_counter",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.quantization","test_ai_quant_utils","TestParseWeightQuantizeAlgo","","","test_string_algo","Test with string weight_quantize_algo."
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.nn","test_ai_sink_impl","TestFlashmaskAttentionForwardDispatch","","","test_fa_version_2_calls_flashmask","Test that FA version 2 calls flashmask_attention without softmax_scale."
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","1","tests.ai_edited_test.nn","test_ai_pp_model","TestRMSNormPipe","","","test_init_without_sequence_parallel","Test RMSNormPipe initialization with sequence_parallel=False."
"passed","Fri May 22 17:14:54 GMT 2026","Fri May 22 17:14:54 GMT 2026","0","tests.transformers.qwen2_vl","test_video_processor","Qwen2VLVideoProcessingTest","","","test_init_without_params",""
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","0","tests.ai_edited_test.cli","test_ai_auto_parallel_workflow","TestAutoParallelWorkflowValidation","","","test_warmup_ratio_calculation",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_causal_dataset","TestCheckDataSplit","","","test_valid_split_comma","Test check_data_split with valid comma-separated splits."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_bottom_property",""
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","28","tests.transformers","test_modeling_rope_utils","RoPEUtilsTest","","","test_yarn_rope_numerically",""
"passed","Fri May 22 17:09:01 GMT 2026","Fri May 22 17:09:01 GMT 2026","1","tests.transformers.kimi_k25","test_processor","KimiK25ProcessorTest","","","test_unstructured_kwargs_batched",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_comm_utils","TestScatter","","","test_scatter_with_parallelism_1_on_axis_0","Test scatter with single rank on axis 0."
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","1","tests.ai_edited_test.nn","test_ai_generation_utils","TestMakeSlidingWindowMask","","","test_causal_property","Each position should only attend to itself and earlier positions within window."
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","1","tests.ai_edited_test.nn","test_ai_general","TestGeneralInterface","","","test_empty_mappings","Empty mappings should yield empty iteration and zero length."
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","0","tests.ai_edited_test.cli","test_ai_generating_args","TestGeneratingArguments","","","test_default_enable_thinking","Test default enable_thinking is False."
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","0","tests.ai_edited_test.cli","test_ai_mllm_utils","TestGetMultimodelLoraTargetModules","","","test_unregistered_model_returns_original",""
"passed","Fri May 22 17:08:30 GMT 2026","Fri May 22 17:08:32 GMT 2026","2010","tests.transformers.gpt_oss","test_modeling","GptOssCompatibilityTest","","","test_GptOss_converter",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_serialization","TestSerialization","","","test_maybe_decode_ascii_str",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","0","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_layer","TestMoELayerParseExpertParallel","","","test_assertion_not_divisible","Test assertion when n_routed_experts not divisible by parallel_size."
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_causal_dataset","TestGetTrainValidTestSplit","","","test_basic_split","Test basic data split."
"passed","Fri May 22 17:10:40 GMT 2026","Fri May 22 17:10:40 GMT 2026","1","tests.transformers.phi3","test_modeling","Phi3ModelTest","","","test_inputs_embeds",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.quantization","test_ai_hadamard_utils","TestHadamardMatmul","","","test_left_side","Test left-side Hadamard multiplication."
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_indexed_dataset","TestDtypes","","","test_dtypes_dict_has_expected_keys","Test that dtypes dict has expected keys."
"passed","Fri May 22 17:10:42 GMT 2026","Fri May 22 17:10:42 GMT 2026","352","tests.transformers.phi3","test_modeling","Phi3IntegrationTest","","","test_model_tiny_logits",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_ernie_callbacks_init","TestCallbacksInit","","","test_moe_logging_callback_importable","Test MoeLoggingCallback is importable."
"passed","Fri May 22 17:04:54 GMT 2026","Fri May 22 17:04:59 GMT 2026","5355","tests.transformers.glm4v_moe","test_processor","Glm4vMoeProcessorTest","","","test_apply_chat_template_video_frame_sampling",""
"passed","Fri May 22 17:08:35 GMT 2026","Fri May 22 17:08:35 GMT 2026","0","tests.transformers.kimi_k2","test_modeling","KimiK2ModelTest","","","test_resize_tokens_embeddings",""
"skipped","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.utils","test_ai_ie_utils","TestUnifyPromptName","","","test_prompt_with_duplicates",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_initializer","TestCalculateGain","","","test_tanh",""
"passed","Fri May 22 16:59:36 GMT 2026","Fri May 22 16:59:36 GMT 2026","10","tests.mergekit","test_merge_method","TestMergeMethod","","","test_slerp_paddle",""
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","0","tests.ai_edited_test.nn","test_ai_moe_block","TestCreateMoeBlock","","","test_invalid_mode_raises","Test create_moe_block with invalid moe_mode raises ValueError."
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","4","tests.ai_edited_test.nn","test_ai_moe_alltoall_layer","TestMOEAlltoAllLayerForwardExperts","","","test_forward_experts_fused_experts","Test forward_experts with fused (non-LayerList) experts."
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","2","tests.ai_edited_test.cli","test_ai_tuner","TestRunTuner","","","test_run_tuner_with_none_args","Test run_tuner with None args delegates to read_args."
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","2","tests.ai_edited_test.nn","test_ai_pp_model","TestRMSNormPipe","","","test_init_with_sequence_parallel","Test RMSNormPipe initialization with sequence_parallel=True."
"passed","Fri May 22 17:14:45 GMT 2026","Fri May 22 17:14:46 GMT 2026","1800","tests.transformers.qwen2_vl","test_processor","Qwen2VLProcessorTest","","","test_unstructured_kwargs_batched",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","1","tests.ai_edited_test.data","test_ai_indexed_dataset","TestReadWriteLongs","","","test_write_and_read_longs","Test writing and reading long integers."
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_misc","TestGlobalTrainingLogs","","","test_has_accumulate_attr","Test that global_training_logs has accumulate attribute."
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","0","tests.ai_edited_test.nn","test_ai_lm_head","TestLMHead","","","test_lm_head_init_vocab_parallel","LMHead with tp_size>1 should enable vocab_parallel and reduce vocab_size."
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_deepep_gate","TestMoEGateMixin","","","test_priority","Test _priority returns correct shape."
"passed","Fri May 22 17:19:02 GMT 2026","Fri May 22 17:19:04 GMT 2026","1922","tests.transformers.qwen3_vl_moe","test_modeling","Qwen3VLMoeIntegrationTest","","","test_model_tiny_logits",""
"skipped","Fri May 22 17:02:24 GMT 2026","Fri May 22 17:02:24 GMT 2026","0","tests.transformers.ernie4_5","test_modeling","Ernie4_5ModelTest","","","test_training_gradient_checkpointing",""
"passed","Fri May 22 17:19:32 GMT 2026","Fri May 22 17:19:35 GMT 2026","2874","tests.transformers.qwen3moe","test_modeling","Qwen3MoeModelTest","","","test_save_load",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_fp8","TestLinearSubclass","","","test_linear_custom_block_size_via_setattr","Test Linear class block_size can be set after init."
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","5","tests.ai_edited_test.nn","test_ai_topk_gate","TestMaskedFill","","","test_all_false_mask","Test with all-False mask (no elements filled)."
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","2","tests.ai_edited_test.transformers","test_ai_dpo_criterion","TestDPOLoss","","","test_or_loss",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","1","tests.ai_edited_test.utils","test_ai_type_validators","TestTypeValidators","","","test_tensor_type_validator_none",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","0","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_layer","TestStopGradientForMultiInput","","","test_single_tensor","Test with a single tensor input."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_initializer","TestUniform","","","test_delegates",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","0","tests.ai_edited_test.cli","test_ai_deepseek_v3_workflow","TestDataArguments","","","test_custom_values","Test DataArguments with custom values."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","1","tests.ai_edited_test.utils","test_ai_moe_hybrid_parallel","TestMoEHybridParallelOptimizerConstants","","","test_all_exports",""
"skipped","Fri May 22 17:07:32 GMT 2026","Fri May 22 17:07:32 GMT 2026","1","tests.transformers.glm_moe_dsa","test_modeling","GlmMoeDsaModelIntegrationTest","","","test_model_from_pretrained_with_cache_dir",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_mix_datasets","TestRandomDataset","","","test_epoch_index_increments",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_audio_utils","TestAudioUtils","","","test_mel_to_hertz_slaney_boundary",""
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","1","tests.transformers","test_modeling_rope_utils","RoPEUtilsTest","","","test_rope_config_validation_dict_per_layer",""
"skipped","Fri May 22 17:13:12 GMT 2026","Fri May 22 17:13:12 GMT 2026","0","tests.transformers.qwen2_vl","test_processor","Qwen2VLProcessorTest","","","test_apply_chat_template_video_frame_sampling",""
"passed","Fri May 22 17:04:28 GMT 2026","Fri May 22 17:04:28 GMT 2026","0","tests.transformers.glm4v_moe","test_modeling","Glm4vMoeModelTest","","","test_beam_search_generate",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_moe_gate_auto","TestMoEGateMixinAutoGateScoreFunc","","","test_tanh",""
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","0","tests.ai_edited_test.cli","test_ai_dataset_formatting","TestPaddleFormersFormattingFunction","","","test_returns_callable",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.quantization","test_ai_hadamard_utils","TestMatmulHadU","","","test_3d_input","Test with 3D input."
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","2","tests.ai_edited_test.cli","test_ai_dataset_formatting","TestGetFormattingFuncFromDataset","","","test_instruction_format_detected",""
"passed","Fri May 22 16:58:21 GMT 2026","Fri May 22 16:58:21 GMT 2026","0","tests.data","test_sampler","TestSampler","","","test_list",""
"skipped","Fri May 22 17:02:57 GMT 2026","Fri May 22 17:02:57 GMT 2026","38","tests.transformers.ernie4_5_moe_vl","test_processor","Ernie4_5_VLProcessorTest","","","test_doubly_passed_kwargs_video",""
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","0","tests.ai_edited_test.nn","test_ai_kto_loss","TestKtoPreprocessInputs","","","test_tuple_logits_length_1","Test that single-element tuple is recursively unpacked."
"passed","Fri May 22 17:02:08 GMT 2026","Fri May 22 17:02:08 GMT 2026","1","tests.transformers.auto","test_video_processor","AutoVideoProcessorTest","","","test_video_processor_from_local_directory_from_key",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_image_transforms","TestPad","","","test_with_data_format",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_image_transforms","TestPaddingMode","","","test_reflect",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_data_collator","TestPaddleDefaultDataCollator","","","test_with_float_label","Test collating features with float label."
"passed","Fri May 22 17:20:02 GMT 2026","Fri May 22 17:20:03 GMT 2026","998","tests.transformers.qwen3next","test_modeling","Qwen3NextIntegrationTest","","","test_model_tiny_logits",""
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","0","tests.ai_edited_test.nn","test_ai_linear","TestLinear","","","test_get_linear_type_colwise","get_linear_type should return 'colwise' for multi-GPUs with default tp_plan."
"passed","Fri May 22 17:03:23 GMT 2026","Fri May 22 17:03:24 GMT 2026","342","tests.transformers.gemma3_text","test_modeling","Gemma3TextModelTest","","","test_model",""
"passed","Fri May 22 17:12:43 GMT 2026","Fri May 22 17:12:45 GMT 2026","1847","tests.transformers.qwen2_5_vl","test_processor","Qwen2_5_VLProcessorTest","","","test_structured_kwargs_nested_from_dict",""
"skipped","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.utils","test_ai_aistudio_download","TestGetTokenFromFile","","","test_file_with_token",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_image_transforms","TestPad","","","test_symmetric_padding",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_mix_datasets","TestInterLeaveDataset","","","test_init_oversampling",""
"skipped","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.utils","test_ai_aistudio_download","TestCleanToken","","","test_normal_token",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","1","tests.ai_edited_test.cli","test_ai_sft_workflow","TestSFTWorkflowValidation","","","test_dtype_selection_fp16",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.utils","test_ai_download_common","TestIsTrue","","","test_none",""
"passed","Fri May 22 17:03:28 GMT 2026","Fri May 22 17:03:28 GMT 2026","0","tests.transformers.glm4_moe","test_modeling","Glm4MoeModelTest","","","test_hidden_states_output",""
"passed","Fri May 22 17:15:14 GMT 2026","Fri May 22 17:15:15 GMT 2026","946","tests.transformers.qwen3","test_modeling","Qwen3CompatibilityTest","","","test_Qwen3_converter_from_local_dir",""
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_misc","TestTrainingLogs","","","test_getattr_nonexistent_raises","Test __getattr__ for nonexistent key raises AttributeError."
"skipped","Fri May 22 17:08:26 GMT 2026","Fri May 22 17:08:26 GMT 2026","0","tests.transformers.gpt_oss","test_modeling","GptOssModelTest","","","test_training",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","2","tests.ai_edited_test.cli","test_ai_sft_workflow","TestFreezeParamExceptMTP","","","test_freezes_non_mtp_params",""
"passed","Fri May 22 17:02:58 GMT 2026","Fri May 22 17:02:59 GMT 2026","1433","tests.transformers.ernie4_5_moe_vl","test_processor","Ernie4_5_VLProcessorTest","","","test_image_processor_defaults_preserved_by_image_kwargs","
        We use do_rescale=True, rescale_factor=-1.0 to ensure that image_processor kwargs are preserved in the processor.
        We then check that the mean of the pixel_values is less than or equal to 0 after processing.
        Since the original pixel_values are in [0, 255], this is a good indicator that the rescale_factor is indeed applied.
        "
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_logging","TestLoggingModule","","","test_bce_log_disabled","Test that baidubce logger has no handlers and doesn't propagate."
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","21","tests.ai_edited_test.cli","test_ai_parser","TestParseTrainArgs","","","test_parse_train_args_calls_parse_args","Test _parse_train_args delegates to _parse_args."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","1","tests.ai_edited_test.utils","test_ai_image_utils","TestTwoDimensionSortBox","","","test_sort_vertical_when_no_horizontal_overlap",""
"passed","Fri May 22 17:02:27 GMT 2026","Fri May 22 17:02:27 GMT 2026","0","tests.transformers.ernie4_5_moe_vl","test_modeling","Ernie4_5_VLModelTest","","","test_resize_tokens_embeddings",""
"passed","Fri May 22 17:15:13 GMT 2026","Fri May 22 17:15:13 GMT 2026","36","tests.transformers.qwen3","test_modeling","Qwen3ModelTest","","","test_model_causal_lm",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_tools","TestToolsUtils","","","test_get_span_with_prob",""
"passed","Fri May 22 17:20:38 GMT 2026","Fri May 22 17:20:38 GMT 2026","3","tests.transformers","test_masking_utils","MaskingUtilsTest","","","test_batch_independence","
        Test 10: Independence of masks across the batch dimension.
        Expectation: Padding in one batch sample should not affect others.
        "
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.utils","test_ai_download_common","TestAistudioBosFileMetadata","","","test_frozen",""
"passed","Fri May 22 16:59:36 GMT 2026","Fri May 22 16:59:36 GMT 2026","2","tests.mergekit","test_merge_method","TestMergeMethod","","","test_linear_paddle",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.quantization","test_ai_unified_ckpt_quant","TestDequantUnifiedOptimizer","","","test_dequant_o1_stage","Test O1 stage dequantization."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_perf_utils","TestPerfUtils","","","test_add_record_event",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.utils","test_ai_env","TestEnvUtils","","","test_get_bool_env_true",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","1","tests.ai_edited_test.utils","test_ai_optimizer","TestAdamWCustomIsDtypeFp16OrBf16","","","test_fp16_returns_true",""
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","2","tests.ai_edited_test.cli","test_ai_ernie_config","TestErnieMoEConfig","","","test_insert_empty_layer_none_becomes_empty_list","Test insert_empty_layer None becomes empty list."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","1","tests.ai_edited_test.utils","test_ai_pdc_sdk","TestPdcSdk","","","test_pdc_flash_device_available_false",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_transformers_attention_utils","TestAttentionRegistry","","","test_default_attention_registered",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_vocab","TestVocabToJson","","","test_to_json_returns_string",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_formatter","TestEmptyFormatter","","","test_apply_empty_slots",""
"passed","Fri May 22 17:08:23 GMT 2026","Fri May 22 17:08:24 GMT 2026","1068","tests.transformers.glm_ocr","test_processor","Glm46VProcessorTest","","","test_unstructured_kwargs_batched",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.utils","test_ai_doc_parser","TestDocParserExpandImageToA4Size","","","test_expand_wide_no_center",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","2","tests.ai_edited_test.transformers","test_ai_ernie4_5_vl_dpo","TestErnieDPOCriterion","","","test_dpo_loss_kto_pair",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","1","tests.ai_edited_test.data","test_ai_causal_dataset","TestGetDatasetsWeightsAndNumSamples","","","test_asserts_even_length","Test that odd-length data_prefix raises AssertionError."
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.peft","test_ai_lora_quantization_layers","TestQuantizationLoRALayers","","","test_QuantizationLoRALinear_forward_no_lora",""
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","5","tests.ai_edited_test.cli","test_ai_ernie_config","TestErnieMoEConfig","","","test_to_json_string","Test to_json_string produces valid JSON."
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_image_transforms","TestPad","","","test_reflect_padding",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_causal_dataset","TestGetTrainValidTestSplit","","","test_single_split","Test single value split."
"passed","Fri May 22 17:02:24 GMT 2026","Fri May 22 17:02:24 GMT 2026","0","tests.transformers.ernie4_5","test_modeling","Ernie4_5ModelTest","","","test_beam_search_generate",""
"passed","Fri May 22 17:08:26 GMT 2026","Fri May 22 17:08:26 GMT 2026","9","tests.transformers.gpt_oss","test_modeling","GptOssModelTest","","","test_pretrained_config_save_load",""
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","0","tests.ai_edited_test.cli","test_ai_load_hf_ckpt","TestPaddleNameToHfNamesDSV2","","","test_shared_expert_w2",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_kto_criterion","TestKTOCriterionInit","","","test_init_uses_cross_entropy_loss",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_aoa_config_base","TestMoEAOAConfigGeneratorAttention","","","test_standard_attention",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_mix_datasets","TestRandomDataset","","","test_iter_no_shuffle",""
"passed","Fri May 22 17:16:02 GMT 2026","Fri May 22 17:16:04 GMT 2026","2861","tests.transformers.qwen3_omni_moe","test_processor","Qwen3_Omni_ProcessorTest","","","test_processor_from_and_save_pretrained",""
"passed","Fri May 22 16:58:42 GMT 2026","Fri May 22 16:58:44 GMT 2026","1946","tests.dataset","test_mix_datasets","TestDPODataset","","","test_interleave_over_dataset_len",""
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","1","tests.ai_edited_test.nn","test_ai_sink_impl","TestGetFAVersion","","","test_deterministic_mode","Test that when cudnn_deterministic is set, returns 2."
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_moe_gate_auto","TestPretrainedMoEGateAutoTopkGroupLimitedGreedy","","","test_group_limited_greedy",""
"passed","Fri May 22 17:02:15 GMT 2026","Fri May 22 17:02:19 GMT 2026","4681","tests.transformers.deepseek_v3","test_modeling","DeepseekV3CompatibilityTest","","","test_DeepseekV3_converter",""
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","2","tests.ai_edited_test.nn","test_ai_moe_all_to_all","TestAlltoAllPyLayer","","","test_backward_single_rank","Test backward with single rank returns input gradient."
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","4","tests.ai_edited_test.nn","test_ai_moe_all_gather","TestAlltoAllSmartXPUBackward","","","test_backward_basic","Test backward pass execution."
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_data_tokenizer","TestGetIdxFromWord","","","test_known_word","Test that known word returns correct index."
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_optimization","TestLinearAnnealingWithWarmupDecay","","","test_linear_decay_mid_phase",""
